date,department,week,period,value
11/18/2020,CASANARE,47,12,1
11/18/2020,SANTANDER,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,SANTANDER,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,SANTANDER,47,12,1
11/18/2020,RISARALDA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,CASANARE,47,12,1
11/18/2020,RISARALDA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,BOYACA,47,12,1
11/18/2020,CALDAS,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,NARIÑO,47,12,1
11/18/2020,QUINDIO,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,NORTE SANTANDER,47,12,1
11/18/2020,CUNDINAMARCA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,META,47,12,1
11/18/2020,CALDAS,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOLIVAR,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,SANTANDER,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,CAQUETA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,RISARALDA,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,CALDAS,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,RISARALDA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,CESAR,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,QUINDIO,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,HUILA,47,12,1
11/18/2020,NARIÑO,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,CUNDINAMARCA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,NORTE SANTANDER,47,12,1
11/18/2020,HUILA,47,12,1
11/18/2020,QUINDIO,47,12,1
11/18/2020,QUINDIO,47,12,1
11/18/2020,NORTE SANTANDER,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,BOGOTA DC,47,12,1
11/18/2020,HUILA,47,12,1
11/18/2020,NORTE SANTANDER,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/18/2020,VALLE DEL CAUCA,47,12,1
11/18/2020,CESAR,47,12,1
11/18/2020,LA GUAJIRA,47,12,1
11/18/2020,SANTANDER,47,12,1
11/18/2020,RISARALDA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,NARIÑO,47,12,1
11/18/2020,HUILA,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,SANTANDER,47,12,1
11/18/2020,TOLIMA,47,12,1
11/18/2020,ANTIOQUIA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,HUILA,47,12,1
11/19/2020,CESAR,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,CESAR,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,QUINDIO,47,12,1
11/19/2020,CAUCA,47,12,1
11/19/2020,NARIÑO,47,12,1
11/19/2020,CAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,ARAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,CESAR,47,12,1
11/19/2020,ATLANTICO,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,CAQUETA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,MAGDALENA,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,ATLANTICO,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,MAGDALENA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,HUILA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,TOLIMA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,ATLANTICO,47,12,1
11/19/2020,HUILA,47,12,1
11/19/2020,CORDOBA,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOYACA,47,12,1
11/19/2020,HUILA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ATLANTICO,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,QUINDIO,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/19/2020,SUCRE,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,CASANARE,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,CAUCA,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,CASANARE,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,QUINDIO,47,12,1
11/19/2020,QUINDIO,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,TOLIMA,47,12,1
11/19/2020,ATLANTICO,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,BOYACA,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,MAGDALENA,47,12,1
11/19/2020,TOLIMA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,CASANARE,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/19/2020,RISARALDA,47,12,1
11/19/2020,NARIÑO,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,QUINDIO,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,META,47,12,1
11/19/2020,NORTE SANTANDER,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,CALDAS,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,SANTANDER,47,12,1
11/19/2020,BOGOTA DC,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/19/2020,TOLIMA,47,12,1
11/19/2020,BOLIVAR,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,VALLE DEL CAUCA,47,12,1
11/19/2020,ANTIOQUIA,47,12,1
11/19/2020,CESAR,47,12,1
11/19/2020,LA GUAJIRA,47,12,1
11/19/2020,QUINDIO,47,12,1
11/19/2020,MAGDALENA,47,12,1
11/19/2020,CUNDINAMARCA,47,12,1
11/20/2020,CUNDINAMARCA,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,TOLIMA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,NARIÑO,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,RISARALDA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,CHOCO,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,ATLANTICO,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,META,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,CESAR,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,QUINDIO,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,MAGDALENA,47,12,1
11/20/2020,META,47,12,1
11/20/2020,TOLIMA,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,LA GUAJIRA,47,12,1
11/20/2020,CASANARE,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,CUNDINAMARCA,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,ARAUCA,47,12,1
11/20/2020,CAQUETA,47,12,1
11/20/2020,BOLIVAR,47,12,1
11/20/2020,RISARALDA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,RISARALDA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,ATLANTICO,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,CESAR,47,12,1
11/20/2020,RISARALDA,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,ARAUCA,47,12,1
11/20/2020,CUNDINAMARCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,CASANARE,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,QUINDIO,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,CUNDINAMARCA,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,CUNDINAMARCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,ATLANTICO,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOLIVAR,47,12,1
11/20/2020,NARIÑO,47,12,1
11/20/2020,CAQUETA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,HUILA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,CAQUETA,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOYACA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,RISARALDA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,NARIÑO,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,QUINDIO,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,ATLANTICO,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,RISARALDA,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,CUNDINAMARCA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,CALDAS,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,META,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,SUCRE,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,NORTE SANTANDER,47,12,1
11/20/2020,PUTUMAYO,47,12,1
11/20/2020,VALLE DEL CAUCA,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,TOLIMA,47,12,1
11/20/2020,CAUCA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/20/2020,SANTANDER,47,12,1
11/20/2020,TOLIMA,47,12,1
11/20/2020,TOLIMA,47,12,1
11/20/2020,ANTIOQUIA,47,12,1
11/20/2020,BOGOTA DC,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,RISARALDA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,SUCRE,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,NARIÑO,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,NARIÑO,47,12,1
11/21/2020,META,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,ATLANTICO,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,BOYACA,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,NARIÑO,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ATLANTICO,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,META,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,NARIÑO,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,ARAUCA,47,12,1
11/21/2020,CAQUETA,47,12,1
11/21/2020,AMAZONAS,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,BOYACA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,QUINDIO,47,12,1
11/21/2020,QUINDIO,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,CAUCA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,META,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,BOLIVAR,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,SAN ANDRES,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,RISARALDA,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,NARIÑO,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,RISARALDA,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,BOLIVAR,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,VALLE DEL CAUCA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,SUCRE,47,12,1
11/21/2020,CUNDINAMARCA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,CAQUETA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,TOLIMA,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,HUILA,47,12,1
11/21/2020,NARIÑO,47,12,1
11/21/2020,NORTE SANTANDER,47,12,1
11/21/2020,CESAR,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,SANTANDER,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,QUINDIO,47,12,1
11/21/2020,MAGDALENA,47,12,1
11/21/2020,QUINDIO,47,12,1
11/21/2020,BOGOTA DC,47,12,1
11/21/2020,QUINDIO,47,12,1
11/21/2020,CALDAS,47,12,1
11/21/2020,LA GUAJIRA,47,12,1
11/21/2020,ANTIOQUIA,47,12,1
11/21/2020,MAGDALENA,47,12,1
11/22/2020,HUILA,48,12,1
11/22/2020,HUILA,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,ANTIOQUIA,48,12,1
11/22/2020,RISARALDA,48,12,1
11/22/2020,QUINDIO,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,NORTE SANTANDER,48,12,1
11/22/2020,SUCRE,48,12,1
11/22/2020,ANTIOQUIA,48,12,1
11/22/2020,HUILA,48,12,1
11/22/2020,SANTANDER,48,12,1
11/22/2020,SANTANDER,48,12,1
11/22/2020,ANTIOQUIA,48,12,1
11/22/2020,TOLIMA,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,TOLIMA,48,12,1
11/22/2020,CESAR,48,12,1
11/22/2020,NORTE SANTANDER,48,12,1
11/22/2020,VALLE DEL CAUCA,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,CUNDINAMARCA,48,12,1
11/22/2020,RISARALDA,48,12,1
11/22/2020,CUNDINAMARCA,48,12,1
11/22/2020,HUILA,48,12,1
11/22/2020,VALLE DEL CAUCA,48,12,1
11/22/2020,VALLE DEL CAUCA,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,TOLIMA,48,12,1
11/22/2020,BOGOTA DC,48,12,1
11/22/2020,CALDAS,48,12,1
11/22/2020,HUILA,48,12,1
11/22/2020,ANTIOQUIA,48,12,1
11/22/2020,NORTE SANTANDER,48,12,1
11/22/2020,SANTANDER,48,12,1
