department,date,value
QUINDIO,12/8/2019,2
RISARALDA,12/8/2019,2
SAN ANDRES,12/8/2019,0
SANTANDER,12/8/2019,3
SUCRE,12/8/2019,3
TOLIMA,12/8/2019,3
VALLE DEL CAUCA,12/8/2019,14
VAUPES,12/8/2019,0
VICHADA,12/8/2019,0
AMAZONAS,12/15/2019,0
ANTIOQUIA,12/15/2019,16
ARAUCA,12/15/2019,0
ATLANTICO,12/15/2019,10
BOGOTA,12/15/2019,22
BOLIVAR,12/15/2019,4
BOYACA,12/15/2019,2
CALDAS,12/15/2019,0
CAQUETA,12/15/2019,0
CASANARE,12/15/2019,1
CAUCA,12/15/2019,5
CESAR,12/15/2019,5
CHOCO,12/15/2019,2
CORDOBA,12/15/2019,6
CUNDINAMARCA,12/15/2019,3
GUAINIA,12/15/2019,0
GUAVIARE,12/15/2019,0
HUILA,12/15/2019,1
LA GUAJIRA,12/15/2019,6
MAGDALENA,12/15/2019,3
META,12/15/2019,2
NARIÑO,12/15/2019,7
NORTE SANTANDER,12/15/2019,7
PUTUMAYO,12/15/2019,0
QUINDIO,12/15/2019,0
RISARALDA,12/15/2019,1
SAN ANDRES,12/15/2019,0
SANTANDER,12/15/2019,4
SUCRE,12/15/2019,2
TOLIMA,12/15/2019,5
VALLE DEL CAUCA,12/15/2019,15
VAUPES,12/15/2019,0
VICHADA,12/15/2019,0
AMAZONAS,12/22/2019,0
ANTIOQUIA,12/22/2019,12
ARAUCA,12/22/2019,2
ATLANTICO,12/22/2019,10
BOGOTA,12/22/2019,24
BOLIVAR,12/22/2019,6
BOYACA,12/22/2019,0
CALDAS,12/22/2019,5
CAQUETA,12/22/2019,1
CASANARE,12/22/2019,0
CAUCA,12/22/2019,8
CESAR,12/22/2019,6
CHOCO,12/22/2019,1
CORDOBA,12/22/2019,6
CUNDINAMARCA,12/22/2019,5
GUAINIA,12/22/2019,0
GUAVIARE,12/22/2019,0
HUILA,12/22/2019,4
LA GUAJIRA,12/22/2019,2
MAGDALENA,12/22/2019,2
META,12/22/2019,9
NARIÑO,12/22/2019,1
NORTE SANTANDER,12/22/2019,11
PUTUMAYO,12/22/2019,2
QUINDIO,12/22/2019,2
RISARALDA,12/22/2019,3
SAN ANDRES,12/22/2019,0
SANTANDER,12/22/2019,3
SUCRE,12/22/2019,5
TOLIMA,12/22/2019,0
VALLE DEL CAUCA,12/22/2019,6
VAUPES,12/22/2019,0
VICHADA,12/22/2019,0
AMAZONAS,12/29/2019,0
ANTIOQUIA,12/29/2019,23
ARAUCA,12/29/2019,2
ATLANTICO,12/29/2019,10
BOGOTA,12/29/2019,17
BOLIVAR,12/29/2019,4
BOYACA,12/29/2019,7
CALDAS,12/29/2019,2
CAQUETA,12/29/2019,1
CASANARE,12/29/2019,0
CAUCA,12/29/2019,7
CESAR,12/29/2019,8
CHOCO,12/29/2019,0
CORDOBA,12/29/2019,12
CUNDINAMARCA,12/29/2019,7
GUAINIA,12/29/2019,0
HUILA,12/29/2019,6
LA GUAJIRA,12/29/2019,10
MAGDALENA,12/29/2019,3
META,12/29/2019,6
NARIÑO,12/29/2019,3
NORTE SANTANDER,12/29/2019,7
PUTUMAYO,12/29/2019,1
QUINDIO,12/29/2019,0
RISARALDA,12/29/2019,3
SAN ANDRES,12/29/2019,0
SANTANDER,12/29/2019,5
SUCRE,12/29/2019,7
TOLIMA,12/29/2019,2
VALLE DEL CAUCA,12/29/2019,11
VICHADA,12/29/2019,2
AMAZONAS,1/5/2020,2
ANTIOQUIA,1/5/2020,22
ARAUCA,1/5/2020,1
ATLANTICO,1/5/2020,18
BOGOTA,1/5/2020,23
BOLIVAR,1/5/2020,5
BOYACA,1/5/2020,3
CALDAS,1/5/2020,1
CAQUETA,1/5/2020,0
CASANARE,1/5/2020,1
CAUCA,1/5/2020,1
CESAR,1/5/2020,5
CHOCO,1/5/2020,2
CORDOBA,1/5/2020,11
CUNDINAMARCA,1/5/2020,9
GUAINIA,1/5/2020,0
HUILA,1/5/2020,1
LA GUAJIRA,1/5/2020,7
MAGDALENA,1/5/2020,5
META,1/5/2020,8
NARIÑO,1/5/2020,6
NORTE SANTANDER,1/5/2020,3
PUTUMAYO,1/5/2020,1
QUINDIO,1/5/2020,3
RISARALDA,1/5/2020,3
SAN ANDRES,1/5/2020,0
SANTANDER,1/5/2020,7
SUCRE,1/5/2020,3
TOLIMA,1/5/2020,6
VALLE DEL CAUCA,1/5/2020,10
VICHADA,1/5/2020,0
AMAZONAS,1/12/2020,0
ANTIOQUIA,1/12/2020,22
ARAUCA,1/12/2020,1
ATLANTICO,1/12/2020,18
BOGOTA,1/12/2020,25
BOLIVAR,1/12/2020,4
BOYACA,1/12/2020,3
CALDAS,1/12/2020,5
CAQUETA,1/12/2020,2
CASANARE,1/12/2020,0
CAUCA,1/12/2020,6
CESAR,1/12/2020,4
CHOCO,1/12/2020,2
CORDOBA,1/12/2020,10
CUNDINAMARCA,1/12/2020,5
GUAINIA,1/12/2020,0
HUILA,1/12/2020,3
LA GUAJIRA,1/12/2020,7
MAGDALENA,1/12/2020,4
META,1/12/2020,1
NARIÑO,1/12/2020,2
NORTE SANTANDER,1/12/2020,4
PUTUMAYO,1/12/2020,0
QUINDIO,1/12/2020,1
RISARALDA,1/12/2020,4
SAN ANDRES,1/12/2020,0
SANTANDER,1/12/2020,8
SUCRE,1/12/2020,9
TOLIMA,1/12/2020,5
VALLE DEL CAUCA,1/12/2020,8
VICHADA,1/12/2020,1
AMAZONAS,1/19/2020,1
ANTIOQUIA,1/19/2020,18
ARAUCA,1/19/2020,0
ATLANTICO,1/19/2020,12
BOGOTA,1/19/2020,26
BOLIVAR,1/19/2020,10
BOYACA,1/19/2020,6
CALDAS,1/19/2020,2
CAQUETA,1/19/2020,2
CASANARE,1/19/2020,0
CAUCA,1/19/2020,6
CESAR,1/19/2020,3
CHOCO,1/19/2020,2
CORDOBA,1/19/2020,5
CUNDINAMARCA,1/19/2020,4
GUAINIA,1/19/2020,1
HUILA,1/19/2020,1
LA GUAJIRA,1/19/2020,6
MAGDALENA,1/19/2020,3
META,1/19/2020,3
NARIÑO,1/19/2020,4
NORTE SANTANDER,1/19/2020,3
PUTUMAYO,1/19/2020,1
QUINDIO,1/19/2020,1
RISARALDA,1/19/2020,4
SAN ANDRES,1/19/2020,2
SANTANDER,1/19/2020,2
SUCRE,1/19/2020,5
TOLIMA,1/19/2020,4
VALLE DEL CAUCA,1/19/2020,6
VICHADA,1/19/2020,1
AMAZONAS,1/26/2020,0
ANTIOQUIA,1/26/2020,16
ARAUCA,1/26/2020,2
ATLANTICO,1/26/2020,9
BOGOTA,1/26/2020,23
BOLIVAR,1/26/2020,7
BOYACA,1/26/2020,2
CALDAS,1/26/2020,2
CAQUETA,1/26/2020,4
CASANARE,1/26/2020,0
CAUCA,1/26/2020,6
CESAR,1/26/2020,4
CHOCO,1/26/2020,6
CORDOBA,1/26/2020,6
CUNDINAMARCA,1/26/2020,5
GUAINIA,1/26/2020,0
HUILA,1/26/2020,7
LA GUAJIRA,1/26/2020,2
MAGDALENA,1/26/2020,6
META,1/26/2020,3
NARIÑO,1/26/2020,7
NORTE SANTANDER,1/26/2020,7
PUTUMAYO,1/26/2020,1
QUINDIO,1/26/2020,3
RISARALDA,1/26/2020,1
SAN ANDRES,1/26/2020,0
SANTANDER,1/26/2020,3
SUCRE,1/26/2020,4
TOLIMA,1/26/2020,3
VALLE DEL CAUCA,1/26/2020,12
VICHADA,1/26/2020,1
AMAZONAS,2/2/2020,1
ANTIOQUIA,2/2/2020,15
ARAUCA,2/2/2020,2
ATLANTICO,2/2/2020,11
BOGOTA,2/2/2020,29
BOLIVAR,2/2/2020,4
BOYACA,2/2/2020,4
CALDAS,2/2/2020,4
CAQUETA,2/2/2020,1
CASANARE,2/2/2020,3
CAUCA,2/2/2020,3
CESAR,2/2/2020,8
CHOCO,2/2/2020,3
CORDOBA,2/2/2020,7
CUNDINAMARCA,2/2/2020,10
GUAINIA,2/2/2020,0
HUILA,2/2/2020,2
LA GUAJIRA,2/2/2020,5
MAGDALENA,2/2/2020,2
META,2/2/2020,3
NARIÑO,2/2/2020,8
NORTE SANTANDER,2/2/2020,4
PUTUMAYO,2/2/2020,1
QUINDIO,2/2/2020,0
RISARALDA,2/2/2020,3
SAN ANDRES,2/2/2020,1
SANTANDER,2/2/2020,6
SUCRE,2/2/2020,4
TOLIMA,2/2/2020,4
VALLE DEL CAUCA,2/2/2020,5
VICHADA,2/2/2020,0
AMAZONAS,2/9/2020,0
ANTIOQUIA,2/9/2020,18
ARAUCA,2/9/2020,1
ATLANTICO,2/9/2020,12
BOGOTA,2/9/2020,23
BOLIVAR,2/9/2020,5
BOYACA,2/9/2020,1
CALDAS,2/9/2020,2
CAQUETA,2/9/2020,1
CASANARE,2/9/2020,1
CAUCA,2/9/2020,5
CESAR,2/9/2020,5
CHOCO,2/9/2020,1
CORDOBA,2/9/2020,3
CUNDINAMARCA,2/9/2020,11
GUAINIA,2/9/2020,0
HUILA,2/9/2020,5
LA GUAJIRA,2/9/2020,9
MAGDALENA,2/9/2020,3
META,2/9/2020,1
NARIÑO,2/9/2020,5
NORTE SANTANDER,2/9/2020,1
PUTUMAYO,2/9/2020,3
QUINDIO,2/9/2020,0
RISARALDA,2/9/2020,2
SAN ANDRES,2/9/2020,1
SANTANDER,2/9/2020,3
SUCRE,2/9/2020,2
TOLIMA,2/9/2020,2
VALLE DEL CAUCA,2/9/2020,4
VICHADA,2/9/2020,1
AMAZONAS,2/16/2020,0
ANTIOQUIA,2/16/2020,17
ARAUCA,2/16/2020,1
ATLANTICO,2/16/2020,7
BOGOTA,2/16/2020,18
BOLIVAR,2/16/2020,5
BOYACA,2/16/2020,1
CALDAS,2/16/2020,1
CAQUETA,2/16/2020,2
CASANARE,2/16/2020,1
CAUCA,2/16/2020,6
CESAR,2/16/2020,3
CHOCO,2/16/2020,1
CORDOBA,2/16/2020,5
CUNDINAMARCA,2/16/2020,6
GUAINIA,2/16/2020,0
HUILA,2/16/2020,1
LA GUAJIRA,2/16/2020,4
MAGDALENA,2/16/2020,4
META,2/16/2020,0
NARIÑO,2/16/2020,1
NORTE SANTANDER,2/16/2020,3
PUTUMAYO,2/16/2020,2
QUINDIO,2/16/2020,2
RISARALDA,2/16/2020,1
SAN ANDRES,2/16/2020,0
SANTANDER,2/16/2020,3
SUCRE,2/16/2020,1
TOLIMA,2/16/2020,2
VALLE DEL CAUCA,2/16/2020,2
VICHADA,2/16/2020,2
